net,sta,seedchan,location,lat,lon,elev,samplerate,staname
"CN","BFSB","HNN","","48.8336","-125.1361","23",,"Bamfield, BC, CA"
"CN","BFSB","HNZ","","48.8336","-125.1361","23",,"Bamfield, BC, CA"
"CN","BTB","HHE","","49.4686","-125.5226","1607",,"Buttle Lake, BC, CA"
"CN","BTB","HHN","","49.4686","-125.5226","1607",,"Buttle Lake, BC, CA"
"CN","BTB","HHZ","","49.4686","-125.5226","1607",,"Buttle Lake, BC, CA"
"UO","RUCH","HNE","","42.22322","-123.0471","472",,"Applegate Valley FD#9, Ruch, OR"
"UO","RUCH","HNN","","42.22322","-123.0471","472",,"Applegate Valley FD#9, Ruch, OR"
"UO","RUCH","HNZ","","42.22322","-123.0471","472",,"Applegate Valley FD#9, Ruch, OR"
"UW","KREP","BHE","","45.8852","-121.4597","472",,"White Salmon, WA, USA"
"UW","KREP","BHN","","45.8852","-121.4597","472",,"White Salmon, WA, USA"
"UW","KREP","BHZ","","45.8852","-121.4597","472",,"White Salmon, WA, USA"
"UW","KREP","HHE","","45.8852","-121.4597","472",,"White Salmon, WA, USA"
"UW","KREP","HHN","","45.8852","-121.4597","472",,"White Salmon, WA, USA"
"UW","ASR","EHZ","","46.15259","-121.60164","1357",,"Mt. Adams - Stagman Ridge"
"UW","KREP","HHZ","","45.8852","-121.4597","472",,"White Salmon, WA, USA"
"UW","KREP","HNE","","45.8852","-121.4597","472",,"White Salmon, WA, USA"
"UW","KREP","HNN","","45.8852","-121.4597","472",,"White Salmon, WA, USA"
"UW","KREP","HNZ","","45.8852","-121.4597","472",,"White Salmon, WA, USA"
"UW","UGP4","HHE","","46.53023","-120.44637","520",,"Union Gap 4, Union Gap, WA, USA"
"UW","UGP4","HHN","","46.53023","-120.44637","520",,"Union Gap 4, Union Gap, WA, USA"
"UW","BRV","EHZ","","46.48519","-119.99232","920",,"Black Rock Valley previous ISC name: BRVW"
"UW","BSFP","ENE","","47.531864","-122.307772","11",,"Boeing Fire Protection"
"UW","BSFP","ENN","","47.531864","-122.307772","11",,"Boeing Fire Protection"
"UW","BSFP","ENZ","","47.531864","-122.307772","11",,"Boeing Fire Protection"
"UW","UGP4","HHZ","","46.53023","-120.44637","520",,"Union Gap 4, Union Gap, WA, USA"
"UW","BOW","EHZ","","46.47483","-123.2293","870",,"Boistfort Mt. previous ISC code: BMW"
"CN","CBB","HHE","","50.0315","-125.3652","277",,"Campbell River, BC, CA"
"CN","CBB","HHN","","50.0315","-125.3652","277",,"Campbell River, BC, CA"
"UW","CHZZ","HNE","","45.4865","-123.9781","55",,"Cape Meares, OR, USA"
"UW","CHZZ","HNN","","45.4865","-123.9781","55",,"Cape Meares, OR, USA"
"UW","CHZZ","HNZ","","45.4865","-123.9781","55",,"Cape Meares, OR, USA"
"UW","RSLG","HNE","","45.0224","-123.8569","68",,"Rose Lodge, OR, USA"
"CN","CBB","HHZ","","50.0315","-125.3652","277",,"Campbell River, BC, CA"
"UW","RSLG","HNN","","45.0224","-123.8569","68",,"Rose Lodge, OR, USA"
"UW","BEN","EHZ","","46.51863","-119.71852","335",,"BEN, Hanford, WA, USA"
"UW","RSLG","HNZ","","45.0224","-123.8569","68",,"Rose Lodge, OR, USA"
"CN","CBB","HNE","","50.0315","-125.3652","277",,"Campbell River, BC, CA"
"CN","CBB","HNN","","50.0315","-125.3652","277",,"Campbell River, BC, CA"
"CN","CBB","HNZ","","50.0315","-125.3652","277",,"Campbell River, BC, CA"
"CN","CLRS","HHE","","48.8203","-124.1309","174",,"Cowichan Lake Research St, BC, CA"
"CN","CLRS","HHN","","48.8203","-124.1309","174",,"Cowichan Lake Research St, BC, CA"
"CN","CLRS","HHZ","","48.8203","-124.1309","174",,"Cowichan Lake Research St, BC, CA"
"TA","L02F","BHE","","42.1209","-123.5707","440",,"Cave Junction, OR, USA"
"TA","L02F","BHN","","42.1209","-123.5707","440",,"Cave Junction, OR, USA"
"TA","L02F","BHZ","","42.1209","-123.5707","440",,"Cave Junction, OR, USA"
"TA","L02F","HHE","","42.1209","-123.5707","440",,"Cave Junction, OR, USA"
"TA","L02F","HHN","","42.1209","-123.5707","440",,"Cave Junction, OR, USA"
"TA","L02F","HHZ","","42.1209","-123.5707","440",,"Cave Junction, OR, USA"
"TA","L02F","HNE","","42.1209","-123.5707","440",,"Cave Junction, OR, USA"
"TA","L02F","HNN","","42.1209","-123.5707","440",,"Cave Junction, OR, USA"
"TA","L02F","HNZ","","42.1209","-123.5707","440",,"Cave Junction, OR, USA"
"CN","CLRS","HNE","","48.8203","-124.1309","174",,"Cowichan Lake Research St, BC, CA"
"CN","CLRS","HNN","","48.8203","-124.1309","174",,"Cowichan Lake Research St, BC, CA"
"CN","CLRS","HNZ","","48.8203","-124.1309","174",,"Cowichan Lake Research St, BC, CA"
"CN","EDB","BHE","","49.8731","-127.1216","163",,"Eliza Dome, BC, CA"
"CN","EDB","BHN","","49.8731","-127.1216","163",,"Eliza Dome, BC, CA"
"CN","EDB","BHZ","","49.8731","-127.1216","163",,"Eliza Dome, BC, CA"
"CN","ETB","EHZ","","49.3834","-126.5423","13",,"Estevan Point, BC, CA"
"CN","GDR","EHZ","","49.781","-126.0556","119",,"Gold River, BC, CA"
"CN","HOLB","HHE","","50.6402","-128.1331","547",,"Holberg, BC, CA"
"CN","HOLB","HHN","","50.6402","-128.1331","547",,"Holberg, BC, CA"
"CN","HOLB","HHZ","","50.6402","-128.1331","547",,"Holberg, BC, CA"
"CN","HOLB","HNE","","50.6402","-128.1331","547",,"Holberg, BC, CA"
"CN","HOLB","HNN","","50.6402","-128.1331","547",,"Holberg, BC, CA"
"CN","HOLB","HNZ","","50.6402","-128.1331","547",,"Holberg, BC, CA"
"CN","MAYB","EHZ","","50.4025","-127.1736","1399",,"Mount Maynard, BC, CA"
"CN","MGB","HHE","","48.9999","-124.697","1310",,"Mount Grey, BC, CA"
"CN","MGB","HHN","","48.9999","-124.697","1310",,"Mount Grey, BC, CA"
"CN","MGB","HHZ","","48.9999","-124.697","1310",,"Mount Grey, BC, CA"
"CN","NCRB","EHZ","","50.4035","-126.0553","1293",,"Newcastle Ridge, BC, CA"
"CN","NLLB","HHE","","49.2271","-123.9882","199",,"Nanaimo Lost Lake, BC, CA"
"CN","NLLB","HHN","","49.2271","-123.9882","199",,"Nanaimo Lost Lake, BC, CA"
"CN","NLLB","HHZ","","49.2271","-123.9882","199",,"Nanaimo Lost Lake, BC, CA"
"CN","NLLB","HNE","","49.2271","-123.9882","199",,"Nanaimo Lost Lake, BC, CA"
"CN","NLLB","HNN","","49.2271","-123.9882","199",,"Nanaimo Lost Lake, BC, CA"
"CN","NLLB","HNZ","","49.2271","-123.9882","199",,"Nanaimo Lost Lake, BC, CA"
"CN","SNB","HHE","","48.7751","-123.1723","402",,"Saturna Island, BC, CA"
"CN","SNB","HHN","","48.7751","-123.1723","402",,"Saturna Island, BC, CA"
"CN","SNB","HHZ","","48.7751","-123.1723","402",,"Saturna Island, BC, CA"
"CN","SYMB","HHE","","48.5593","-123.7989","945",,"Survey Mountain, BC, CA"
"CN","SYMB","HHN","","48.5593","-123.7989","945",,"Survey Mountain, BC, CA"
"CN","SYMB","HHZ","","48.5593","-123.7989","945",,"Survey Mountain, BC, CA"
"CN","SYMB","HNE","","48.5593","-123.7989","945",,"Survey Mountain, BC, CA"
"CN","SYMB","HNN","","48.5593","-123.7989","945",,"Survey Mountain, BC, CA"
"CN","SYMB","HNZ","","48.5593","-123.7989","945",,"Survey Mountain, BC, CA"
"CN","VGZ","HHE","","48.4131","-123.3251","67",,"Victoria Gonzales, BC, CA"
"CN","VGZ","HHN","","48.4131","-123.3251","67",,"Victoria Gonzales, BC, CA"
"CN","VGZ","HHZ","","48.4131","-123.3251","67",,"Victoria Gonzales, BC, CA"
"CN","VGZ","HNE","","48.4131","-123.3251","67",,"Victoria Gonzales, BC, CA"
"CN","VGZ","HNN","","48.4131","-123.3251","67",,"Victoria Gonzales, BC, CA"
"CN","VGZ","HNZ","","48.4131","-123.3251","67",,"Victoria Gonzales, BC, CA"
"CN","WOSB","HHE","","50.1607","-126.5704","955",,"Woss, BC, CA"
"CN","WOSB","HHN","","50.1607","-126.5704","955",,"Woss, BC, CA"
"CN","WOSB","HHZ","","50.1607","-126.5704","955",,"Woss, BC, CA"
"CN","WOSB","HNE","","50.1607","-126.5704","955",,"Woss, BC, CA"
"CN","WOSB","HNN","","50.1607","-126.5704","955",,"Woss, BC, CA"
"CN","WOSB","HNZ","","50.1607","-126.5704","955",,"Woss, BC, CA"
"CN","GHNB","HHE","","49.3065","-124.2364","5",,"Greg House Nanoose, BC, CA"
"CN","GHNB","HHN","","49.3065","-124.2364","5",,"Greg House Nanoose, BC, CA"
"CN","GHNB","HHZ","","49.3065","-124.2364","5",,"Greg House Nanoose, BC, CA"
"CN","PACB","HHE","","50.4355","-127.4925","24",,"Port Alice, BC, CA"
"CN","PACB","HHN","","50.4355","-127.4925","24",,"Port Alice, BC, CA"
"CN","PACB","HHZ","","50.4355","-127.4925","24",,"Port Alice, BC, CA"
"CN","SPLB","HHE","","49.8921","-125.6526","276",,"Strathcona Park Lodge, BC, CA"
"CN","SPLB","HHN","","49.8921","-125.6526","276",,"Strathcona Park Lodge, BC, CA"
"CN","SPLB","HHZ","","49.8921","-125.6526","276",,"Strathcona Park Lodge, BC, CA"
"CN","TOFB","HHE","","49.1543","-125.9078","13",,"Tofino, BC, CA"
"CN","TOFB","HHN","","49.1543","-125.9078","13",,"Tofino, BC, CA"
"CN","TOFB","HHZ","","49.1543","-125.9078","13",,"Tofino, BC, CA"
"CN","PNT","HHE","","49.3224","-119.6254","531",,"Penticton, BC, CA"
"CN","PNT","HHN","","49.3224","-119.6254","531",,"Penticton, BC, CA"
"CN","PNT","HHZ","","49.3224","-119.6254","531",,"Penticton, BC, CA"
"CN","SHB","BHE","","49.5985","-123.8771","1129",,"Sechelt, BC, CA"
"CN","SHB","BHN","","49.5985","-123.8771","1129",,"Sechelt, BC, CA"
"CN","SHB","BHZ","","49.5985","-123.8771","1129",,"Sechelt, BC, CA"
"CN","TXB","EHZ","","49.698","-124.4376","492",,"Texada Island, BC, CA"
"CN","VDB","EHZ","","49.0261","-122.1028","404",,"Vedder Mountain, BC, CA"
"CN","WSLR","BHE","","50.1265","-122.9212","906",,"Whistler, BC, CA"
"CN","WSLR","BHN","","50.1265","-122.9212","906",,"Whistler, BC, CA"
"CN","WSLR","BHZ","","50.1265","-122.9212","906",,"Whistler, BC, CA"
"UO","WILL","HNZ","","45.08372","-123.4754","87",,"Willamina School Complex"
"UO","FALZ","HNN","","44.86551","-123.42954","113",,"Falls City High School, Falls City, OR, USA"
"UO","FALZ","HNZ","","44.86551","-123.42954","113",,"Falls City High School, Falls City, OR, USA"
"UW","H2O","ENN","","46.39555","-119.42411","175",,"H2O, Hanford, WA, USA"
"UW","H2O","ENZ","","46.39555","-119.42411","175",,"H2O, Hanford, WA, USA"
"UW","H2O","HHE","","46.39555","-119.42411","175",,"H2O, Hanford, WA, USA"
"UW","H2O","HHN","","46.39555","-119.42411","175",,"H2O, Hanford, WA, USA"
"UW","H2O","HHZ","","46.39555","-119.42411","175",,"H2O, Hanford, WA, USA"
"UW","H2O","EHZ","","46.39555","-119.42411","175",,"H2O, Hanford, WA, USA"
"UO","WILL","HNE","","45.08372","-123.4754","87",,"Willamina School Complex"
"UO","WILL","HNN","","45.08372","-123.4754","87",,"Willamina School Complex"
"UW","H2O","ENE","","46.39555","-119.42411","175",,"H2O, Hanford, WA, USA"
"UO","FALZ","HNE","","44.86551","-123.42954","113",,"Falls City High School, Falls City, OR, USA"
"UO","LEAB","HNE","","44.1246","-122.62564","240",,"Leaburg, OR, USA"
"UO","LEAB","HNN","","44.1246","-122.62564","240",,"Leaburg, OR, USA"
"UO","LEAB","HNZ","","44.1246","-122.62564","240",,"Leaburg, OR, USA"
"CC","PR03","BHN","","46.903433","-122.032691","523",,"Puyallup River 03"
"CC","PR03","BHZ","","46.903433","-122.032691","523",,"Puyallup River 03"
"UW","QBIT","HNE","01","47.72215","-122.34992","137.3",,"Andersson Residence"
"CC","PR03","BHE","","46.903433","-122.032691","523",,"Puyallup River 03"
"UW","QBIT","HNN","01","47.72215","-122.34992","137.3",,"Andersson Residence"
"UW","QBIT","HNZ","01","47.72215","-122.34992","137.3",,"Andersson Residence"
"UW","QBSH","HNE","01","47.52796","-122.03202","35.3",,"Weinstein Residence"
"UW","QBSH","HNN","01","47.52796","-122.03202","35.3",,"Weinstein Residence"
"UW","QBSH","HNZ","01","47.52796","-122.03202","35.3",,"Weinstein Residence"
"UW","QSKT","HNE","01","47.21344","-122.53312","128",,"71st Ct., University Place, WA"
"UW","QSKT","HNN","01","47.21344","-122.53312","128",,"71st Ct., University Place, WA"
"UW","QSKT","HNZ","01","47.21344","-122.53312","128",,"71st Ct., University Place, WA"
"UW","QSNL","HNE","01","47.72346","-122.29752","64",,"28th Ave NE, Seattle, WA"
"UW","QSNL","HNN","01","47.72346","-122.29752","64",,"28th Ave NE, Seattle, WA"
"UW","QSNL","HNZ","01","47.72346","-122.29752","64",,"28th Ave NE, Seattle, WA"
"UW","QSNZ","HNE","01","47.62633","-122.31575","129",,"E. Aloha St. Seattle, WA"
"UW","QSNZ","HNN","01","47.62633","-122.31575","129",,"E. Aloha St. Seattle, WA"
"UW","QSNZ","HNZ","01","47.62633","-122.31575","129",,"E. Aloha St. Seattle, WA"
"UW","QSRV","HNE","01","47.65424","-122.30938","37",,"PNSN Server Room, Seattle, WA"
"UW","QSRV","HNN","01","47.65424","-122.30938","37",,"PNSN Server Room, Seattle, WA"
"UW","QSRV","HNZ","01","47.65424","-122.30938","37",,"PNSN Server Room, Seattle, WA"
"UW","QTKM","HNE","01","47.22864","-122.44819","105",,"34th St., Tacoma, WA"
"UW","QTKM","HNN","01","47.22864","-122.44819","105",,"34th St., Tacoma, WA"
"UW","QTKM","HNZ","01","47.22864","-122.44819","105",,"34th St., Tacoma, WA"
"UW","QTNB","HNE","01","47.28922","-122.5569","77",,"34th St Ct NW, Gig Harbor, WA"
"UW","QTNB","HNN","01","47.28922","-122.5569","77",,"34th St Ct NW, Gig Harbor, WA"
"UW","QTNB","HNZ","01","47.28922","-122.5569","77",,"34th St Ct NW, Gig Harbor, WA"
"UW","QTVT","HNE","01","47.94859","-122.22484","130",,"Lena Rd. Bellingham, WA"
"UW","QTVT","HNN","01","47.94859","-122.22484","130",,"Lena Rd. Bellingham, WA"
"UW","QTVT","HNZ","01","47.94859","-122.22484","130",,"Lena Rd. Bellingham, WA"
"UW","QUIP","HNE","01","45.39502","-122.61141","24",,"SE Cook St. Portland, OR"
"UW","QUIP","HNN","01","45.39502","-122.61141","24",,"SE Cook St. Portland, OR"
"UW","QUIP","HNZ","01","45.39502","-122.61141","24",,"SE Cook St. Portland, OR"
"UW","QVAS","HNE","01","47.58237","-122.11548","65",,"168 Pl SE, Bellevue, WA"
"UW","QVAS","HNN","01","47.58237","-122.11548","65",,"168 Pl SE, Bellevue, WA"
"UW","QVAS","HNZ","01","47.58237","-122.11548","65",,"168 Pl SE, Bellevue, WA"
"UW","QWAK","HNE","01","45.5657","-122.64202","50",,"NE 23rd Ave. Portland, OR"
"UW","QWAK","HNN","01","45.5657","-122.64202","50",,"NE 23rd Ave. Portland, OR"
"UW","QWAK","HNZ","01","45.5657","-122.64202","50",,"NE 23rd Ave. Portland, OR"
"UW","QWER","HNE","01","47.68419","-117.41541","582",,"Waverly Pl., Spokane, WA"
"UW","QWER","HNN","01","47.68419","-117.41541","582",,"Waverly Pl., Spokane, WA"
"UW","QWER","HNZ","01","47.68419","-117.41541","582",,"Waverly Pl., Spokane, WA"
"UW","QWLM","HNE","01","45.59974","-122.75038","26",,"N. Todd St., Portland, OR"
"UW","QWLM","HNN","01","45.59974","-122.75038","26",,"N. Todd St., Portland, OR"
"UW","QWLM","HNZ","01","45.59974","-122.75038","26",,"N. Todd St., Portland, OR"
"UW","QWSU","HNE","01","46.33225","-119.26478","114",,"Crimson Way, Richland, WA, USA"
"UW","QWSU","HNN","01","46.33225","-119.26478","114",,"Crimson Way, Richland, WA, USA"
"UW","QWSU","HNZ","01","46.33225","-119.26478","114",,"Crimson Way, Richland, WA, USA"
"UW","QWZR","HNE","01","45.53233","-122.73374","234",,"NW 53rd, Portland, OR"
"UW","QWZR","HNN","01","45.53233","-122.73374","234",,"NW 53rd, Portland, OR"
"UW","QWZR","HNZ","01","45.53233","-122.73374","234",,"NW 53rd, Portland, OR"
"UW","QXRD","HNE","01","47.62001","-122.13934","92",,"NE 11 Pl, Bellevue, WA"
"UW","QXRD","HNN","01","47.62001","-122.13934","92",,"NE 11 Pl, Bellevue, WA"
"UW","QXRD","HNZ","01","47.62001","-122.13934","92",,"NE 11 Pl, Bellevue, WA"
"UW","QZOE","HNE","01","47.74806","-117.49832","602",,"Ridgecrest, Spokane, WA"
"UW","QZOE","HNN","01","47.74806","-117.49832","602",,"Ridgecrest, Spokane, WA"
"UW","QZOE","HNZ","01","47.74806","-117.49832","602",,"Ridgecrest, Spokane, WA"
"UW","QDHS","HNE","","47.58414","-122.39656","70",,"Duwamish Head, Seattle, WA"
"UW","QDHS","HNN","","47.58414","-122.39656","70",,"Duwamish Head, Seattle, WA"
"UW","QDHS","HNZ","","47.58414","-122.39656","70",,"Duwamish Head, Seattle, WA"
"CC","CIHL","BHE","","43.75097","-121.14862","1966",,"Cinder Hill, Newberry, OR"
"CC","CIHL","BHN","","43.75097","-121.14862","1966",,"Cinder Hill, Newberry, OR"
"CC","CIHL","BHZ","","43.75097","-121.14862","1966",,"Cinder Hill, Newberry, OR"
"CC","CPCO","BHE","","43.72201","-121.23319","2135",,"Central Pumice Cone, Newberry, OR"
"CC","CPCO","BHN","","43.72201","-121.23319","2135",,"Central Pumice Cone, Newberry, OR"
"CC","CPCO","BHZ","","43.72201","-121.23319","2135",,"Central Pumice Cone, Newberry, OR"
"CC","SWNB","BHE","","43.67274","-121.35535","1569",,"Southwest, Newberry, OR"
"CC","SWNB","BHN","","43.67274","-121.35535","1569",,"Southwest, Newberry, OR"
"CC","SWNB","BHZ","","43.67274","-121.35535","1569",,"Southwest, Newberry, OR"
"CC","TMBU","BHE","","43.60189","-121.14451","1743",,"Tom Butte, Newberry, OR"
"CC","TMBU","BHN","","43.60189","-121.14451","1743",,"Tom Butte, Newberry, OR"
"CC","TMBU","BHZ","","43.60189","-121.14451","1743",,"Tom Butte, Newberry, OR"
"UW","HART","HNE","","47.583765","-122.350098","2",,"Harbor Island, ANSS-SMO"
"UW","GRUT","EHZ","","46.55122","-119.51028","219",,"Wet-Grout Plant, Hanford, WA"
"UW","GRUT","ENE","","46.55122","-119.51028","219",,"Wet-Grout Plant, Hanford, WA"
"UW","GRUT","ENN","","46.55122","-119.51028","219",,"Wet-Grout Plant, Hanford, WA"
"UW","GRUT","ENZ","","46.55122","-119.51028","219",,"Wet-Grout Plant, Hanford, WA"
"UW","BLJ","EHZ","","46.78883","-121.95117","1484",,"Mt Beljica"
"UW","HART","HNN","","47.583765","-122.350098","2",,"Harbor Island, ANSS-SMO"
"UW","HART","HNZ","","47.583765","-122.350098","2",,"Harbor Island, ANSS-SMO"
"CN","HNBB","HHE","","49.2873","-122.5729","392",,"Haney, BC, CA"
"CN","HNBB","HHN","","49.2873","-122.5729","392",,"Haney, BC, CA"
"CN","HNBB","HHZ","","49.2873","-122.5729","392",,"Haney, BC, CA"
"CN","LLLB","HHE","","50.609","-121.8815","700",,"Lillooet, BC, CA"
"CN","LLLB","HHN","","50.609","-121.8815","700",,"Lillooet, BC, CA"
"CN","LLLB","HHZ","","50.609","-121.8815","700",,"Lillooet, BC, CA"
"UW","MONO","HNE","","44.85343","-123.24097","60",,"Monmouth, OR"
"UW","MONO","HNN","","44.85343","-123.24097","60",,"Monmouth, OR"
"UW","MONO","HNZ","","44.85343","-123.24097","60",,"Monmouth, OR"
"UW","KEEL","HNE","","45.55006","-122.89632","67",,"Keeler BPA site, Oregon - SMO"
"UW","KEEL","HNN","","45.55006","-122.89632","67",,"Keeler BPA site, Oregon - SMO"
"UW","KEEL","HNZ","","45.55006","-122.89632","67",,"Keeler BPA site, Oregon - SMO"
"NP","2194","HNN","","47.21402","-123.10099","0",,"WA:Shelton;FS"
"NP","2194","HNZ","","47.21402","-123.10099","0",,"WA:Shelton;FS"
"NP","2194","HNE","","47.21402","-123.10099","0",,"WA:Shelton;FS"
"NP","7030","HNE","","47.45086","-122.30219","0",,"WA:Seattle;SeaTac Arpt FS"
"NP","7030","HNN","","47.45086","-122.30219","0",,"WA:Seattle;SeaTac Arpt FS"
"NP","7030","HNZ","","47.45086","-122.30219","0",,"WA:Seattle;SeaTac Arpt FS"
"NP","7040","HNE","","47.85586","-122.58335","0",,"WA:Port Gamble;Museum"
"NP","7040","HNN","","47.85586","-122.58335","0",,"WA:Port Gamble;Museum"
"NP","7040","HNZ","","47.85586","-122.58335","0",,"WA:Port Gamble;Museum"
"NP","7042","HNE","","45.61097","-122.4963","0",,"WA:Vancouver;USGS  CVO"
"NP","7042","HNN","","45.61097","-122.4963","0",,"WA:Vancouver;USGS  CVO"
"NP","7042","HNZ","","45.61097","-122.4963","0",,"WA:Vancouver;USGS  CVO"
"NP","7043","HNE","","48.71959","-122.49783","0",,"WA:Bellingham;FS 2"
"NP","7043","HNN","","48.71959","-122.49783","0",,"WA:Bellingham;FS 2"
"NP","7043","HNZ","","48.71959","-122.49783","0",,"WA:Bellingham;FS 2"
"BK","MOD","BHE","00","41.90246","-120.30295","1554.5",,"Modoc Plateau, CA, USA"
"BK","MOD","BHN","00","41.90246","-120.30295","1554.5",,"Modoc Plateau, CA, USA"
"BK","MOD","BHZ","00","41.90246","-120.30295","1554.5",,"Modoc Plateau, CA, USA"
"BK","MOD","HHE","00","41.90246","-120.30295","1554.5",,"Modoc Plateau, CA, USA"
"BK","MOD","HHN","00","41.90246","-120.30295","1554.5",,"Modoc Plateau, CA, USA"
"BK","MOD","HHZ","00","41.90246","-120.30295","1554.5",,"Modoc Plateau, CA, USA"
"BK","MOD","HNE","00","41.90246","-120.30295","1554.5",,"Modoc Plateau, CA, USA"
"BK","MOD","HNN","00","41.90246","-120.30295","1554.5",,"Modoc Plateau, CA, USA"
"BK","MOD","HNZ","00","41.90246","-120.30295","1554.5",,"Modoc Plateau, CA, USA"
"BK","ORV","BHE","00","39.55451","-121.50036","334.7",,"Oroville Dam, Oroville, CA, USA"
"BK","ORV","BHN","00","39.55451","-121.50036","334.7",,"Oroville Dam, Oroville, CA, USA"
"BK","ORV","BHZ","00","39.55451","-121.50036","334.7",,"Oroville Dam, Oroville, CA, USA"
"BK","ORV","HHE","00","39.55451","-121.50036","334.7",,"Oroville Dam, Oroville, CA, USA"
"BK","ORV","HHN","00","39.55451","-121.50036","334.7",,"Oroville Dam, Oroville, CA, USA"
"BK","ORV","HHZ","00","39.55451","-121.50036","334.7",,"Oroville Dam, Oroville, CA, USA"
"BK","ORV","HNE","00","39.55451","-121.50036","334.7",,"Oroville Dam, Oroville, CA, USA"
"BK","ORV","HNN","00","39.55451","-121.50036","334.7",,"Oroville Dam, Oroville, CA, USA"
"BK","ORV","HNZ","00","39.55451","-121.50036","334.7",,"Oroville Dam, Oroville, CA, USA"
"BK","WDC","BHE","00","40.57988","-122.54113","268.3",,"Whiskeytown Dam, Whiskeytown, CA, USA"
"BK","WDC","BHN","00","40.57988","-122.54113","268.3",,"Whiskeytown Dam, Whiskeytown, CA, USA"
"BK","WDC","BHZ","00","40.57988","-122.54113","268.3",,"Whiskeytown Dam, Whiskeytown, CA, USA"
"BK","WDC","HHE","00","40.57988","-122.54113","268.3",,"Whiskeytown Dam, Whiskeytown, CA, USA"
"BK","WDC","HHN","00","40.57988","-122.54113","268.3",,"Whiskeytown Dam, Whiskeytown, CA, USA"
"BK","WDC","HHZ","00","40.57988","-122.54113","268.3",,"Whiskeytown Dam, Whiskeytown, CA, USA"
"BK","WDC","HNE","00","40.57988","-122.54113","268.3",,"Whiskeytown Dam, Whiskeytown, CA, USA"
"BK","WDC","HNN","00","40.57988","-122.54113","268.3",,"Whiskeytown Dam, Whiskeytown, CA, USA"
"BK","WDC","HNZ","00","40.57988","-122.54113","268.3",,"Whiskeytown Dam, Whiskeytown, CA, USA"
"BK","YBH","BHE","00","41.73204","-122.71039","1059.7",,"Yreka Blue Horn Mine, Yreka, CA, USA"
"BK","YBH","BHE","50","41.73193","-122.71038","1059.6",,"Yreka Blue Horn Mine, Yreka, CA, USA"
"BK","YBH","BHN","00","41.73204","-122.71039","1059.7",,"Yreka Blue Horn Mine, Yreka, CA, USA"
"BK","YBH","BHN","50","41.73193","-122.71038","1059.6",,"Yreka Blue Horn Mine, Yreka, CA, USA"
"BK","YBH","BHZ","00","41.73204","-122.71039","1059.7",,"Yreka Blue Horn Mine, Yreka, CA, USA"
"BK","YBH","BHZ","50","41.73193","-122.71038","1059.6",,"Yreka Blue Horn Mine, Yreka, CA, USA"
"BK","YBH","HHE","00","41.73204","-122.71039","1059.7",,"Yreka Blue Horn Mine, Yreka, CA, USA"
"BK","YBH","HHE","50","41.73193","-122.71038","1059.6",,"Yreka Blue Horn Mine, Yreka, CA, USA"
"BK","YBH","HHN","00","41.73204","-122.71039","1059.7",,"Yreka Blue Horn Mine, Yreka, CA, USA"
"BK","YBH","HHN","50","41.73193","-122.71038","1059.6",,"Yreka Blue Horn Mine, Yreka, CA, USA"
"BK","YBH","HHZ","00","41.73204","-122.71039","1059.7",,"Yreka Blue Horn Mine, Yreka, CA, USA"
"BK","YBH","HHZ","50","41.73193","-122.71038","1059.6",,"Yreka Blue Horn Mine, Yreka, CA, USA"
"BK","YBH","HNE","00","41.73204","-122.71039","1059.7",,"Yreka Blue Horn Mine, Yreka, CA, USA"
"BK","YBH","HNN","00","41.73204","-122.71039","1059.7",,"Yreka Blue Horn Mine, Yreka, CA, USA"
"BK","YBH","HNZ","00","41.73204","-122.71039","1059.7",,"Yreka Blue Horn Mine, Yreka, CA, USA"
"BK","JCC","BHE","00","40.81745","-124.02955","27.2",,"Jacoby Creek, Bayside, CA, USA"
"BK","JCC","BHN","00","40.81745","-124.02955","27.2",,"Jacoby Creek, Bayside, CA, USA"
"BK","JCC","BHZ","00","40.81745","-124.02955","27.2",,"Jacoby Creek, Bayside, CA, USA"
"BK","JCC","HHE","00","40.81745","-124.02955","27.2",,"Jacoby Creek, Bayside, CA, USA"
"BK","JCC","HHN","00","40.81745","-124.02955","27.2",,"Jacoby Creek, Bayside, CA, USA"
"BK","JCC","HHZ","00","40.81745","-124.02955","27.2",,"Jacoby Creek, Bayside, CA, USA"
"BK","JCC","HNE","00","40.81745","-124.02955","27.2",,"Jacoby Creek, Bayside, CA, USA"
"BK","JCC","HNN","00","40.81745","-124.02955","27.2",,"Jacoby Creek, Bayside, CA, USA"
"BK","JCC","HNZ","00","40.81745","-124.02955","27.2",,"Jacoby Creek, Bayside, CA, USA"
"UW","MEGW","HNN","","46.26609","-123.87709","351",,"Megler, WA CREST BB SMO"
"UW","MEGW","HNZ","","46.26609","-123.87709","351",,"Megler, WA CREST BB SMO"
"UW","MEGW","HNE","","46.26609","-123.87709","351",,"Megler, WA CREST BB SMO"
"UW","QMAC","HNE","01","47.34549","-122.32254","55",,"11th Ave S., Federal Way, WA"
"UW","QMAC","HNN","01","47.34549","-122.32254","55",,"11th Ave S., Federal Way, WA"
"UW","MPL","ENE","","47.6863","-122.25444","21",,"Maple Valley SMO"
"UW","MPL","ENN","","47.6863","-122.25444","21",,"Maple Valley SMO"
"UW","QMAC","HNZ","01","47.34549","-122.32254","55",,"11th Ave S., Federal Way, WA"
